Gene_Symbol	X88	X89	X90	X92	X93	X94	X97	X99	X101	X103	X104	X105	X108	X109	X110
Pth	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1803	0
Gm45614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm18780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Far1	44.1785	40.832	32.4029	35.3576	37.3815	32.6776	36.5612	34.347	40.2773	38.3391	35.6017	35.8363	39.1722	34.9906	36.5341
Far1os	1.3334	3.824	0.2769	1.1023	2.1534	0.8773	2.2592	1.499	1.6654	1.535	1.708	2.1218	1.5546	1.3951	1.6419
Gm45612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spon1	79.1581	83.0363	63.5259	76.206	60.6606	69.3765	71.0198	84.0209	76.8713	85.4491	86.8658	79.1788	81.198	89.3957	81.4162
Rras2	73.1964	69.2304	63.8738	61.3925	44.113	51.3681	51.6969	51.9256	58.8158	41.7611	49.5162	38.4128	66.8842	49.5205	49.4462
Gm45615	0.2238	0	0	0.2056	0	0.2454	0	0	0	0	0	0	0	0	0.145
Gm45454	0	0	0	0	0.3257	0.3538	0	0	0	0	0	0	0.2213	0.2813	0.2091
Copb1	70.694	67.3694	58.5572	62.8596	62.0659	64.2574	64.0919	68.1099	68.7767	67.6006	64.7092	68.5319	68.7376	68.1947	69.6283
Psma1	72.8559	72.7374	82.5289	72.1763	76.4006	76.0228	75.5524	78.3721	74.9251	79.2675	77.6096	77.7531	78.2388	78.3504	76.7408
4933406I18Rik	0.089	0.4083	0.2772	0.4904	0.3592	0.683	0.3015	0.3637	0.4862	0	0.1899	0.2655	0.1831	0.3103	0.4613
Pde3b	8.0861	7.7608	5.219	7.8863	7.8368	8.2314	7.6052	10.9637	12.0209	8.5638	8.4938	8.1223	8.8595	10.9684	10.7943
Cyp2r1	0.6247	0.3185	0.4325	0.4463	0.4204	0.3045	0.7056	0.7094	0.6502	0.7264	0.3705	0.4832	0.4284	0.3026	0.4948
Calca	1.8307	1.3001	1.539	1.9219	1.2319	1.0516	1.7232	1.1582	1.7013	0.9124	1.5819	1.3873	2.1523	2.5083	2.3165
Gm18599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15500	17.7204	16.5268	22.5917	19.5858	23.8489	17.8526	20.0972	20.3188	17.3194	17.1887	18.3003	17.7676	20.8475	19.0928	17.7404
Calcb	5.1103	4.2635	1.3268	1.6003	1.4068	1.401	2.2302	2.6114	3.8079	2.4311	0.9918	1.0396	2.2303	1.519	2.4087
Insc	0.5522	0.2715	0.1229	0.1087	0.1194	0.346	0.4232	0.1612	0.3695	0.2064	0.1263	0.3923	0.2976	0.3783	0.2301
Gm24982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45017	0	0	0	0	0	0	0	0	0.0645	0	0	0	0	0	0
Rps4l-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm22669	0	0	0	0	0	0	0	0	0	0	0	0	0.3166	0	0
Gm45020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A730082K24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0533	0
Gm34225	0	0	0	0	0.1845	0.2005	0	0	0.2854	0	0	0	0	0	0.1185
Rpl19-ps10	0	0.5103	0	0	1.3471	0	0	0.4547	0.3473	0	0	0.4425	0	0.3879	0
Gm27684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sox6	1.8905	2.0551	1.5727	2.3457	1.8683	2.2468	2.4037	1.7601	2.5034	1.9371	1.7433	1.7031	1.9482	1.5016	2.5339
Gm45025	0	0.0705	0	0	0	0	0	0	0	0	0	0	0	0	0.0398
Sox6os	0.6991	0.8019	1.089	1.2843	1.0585	0.7666	0.3948	0.7145	0	0.3658	0.3731	1.3906	0.2397	0	0
1110004F10Rik	76.2919	73.1799	82.5346	80.4232	78.7334	84.6973	80.8466	83.6342	73.4548	84.1641	84.0798	82.5042	77.1883	81.8872	77.3001
1700003G18Rik	0	0	0	0	0	0	0	0	0.0637	0.0854	0	0	0	0	0.1587
Gm4353	2.4483	1.7284	1.858	1.903	1.7109	1.6522	1.9146	2.406	2.1318	2.3652	1.7088	1.5922	2.002	2.381	2.3191
Plekha7	3.3146	2.8387	2.3458	3.9205	4.0102	4.307	3.6862	3.6079	3.4027	3.861	3.4654	4.324	2.9271	4.1468	3.7078
Gm44867	0	0	0	0.2544	0.2796	0	0.6257	0	0	0.2899	0.887	0.2755	0.19	0.2415	0.7181
Rps13	181.7752	180.612	208.7706	196.1377	187.8307	203.1662	190.5321	193.8584	182.4835	183.1608	185.1817	173.0846	181.7186	186.2163	173.0349
Snord14a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44777	1.4416	1.4999	1.0096	1.1702	0.9137	1.3235	1.0792	0.788	0.8375	0.5263	0.7157	1.0336	0.9197	1.1107	1.1733
Pik3c2a	18.9491	17.0178	12.3795	18.9564	19.1002	17.9022	18.9237	20.9427	22.8522	21.2806	22.4931	24.1841	20.0493	23.7645	21.4594
Gm45033	0.0927	0.1064	0.0481	0	0	0	0.0262	0.0474	0.1447	0.0485	0	0.0461	0.0318	0.0404	0.03
C430039J01Rik	0	0	0	0.1409	0	0	0	0	0	0	0	0	0	0	0
AV356131	4.3063	3.5927	4.6753	8.6305	7.1128	7.2982	5.3063	3.8009	5.1952	6.5554	4.5967	5.6457	4.9669	5.8025	4.3132
Gm45031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nucb2	61.6572	63.6499	74.6258	67.7437	84.8032	66.302	60.9295	53.6162	61.7496	62.0898	65.7478	64.4547	56.2791	62.763	52.8172
Gm45151	6.3918	8.042	2.5695	4.3561	4.9949	6.1049	5.2402	2.9501	4.6677	1.9421	3.5215	3.2811	3.6765	3.955	3.4744
4732496C06Rik	4.4042	3.705	3.1711	3.9376	3.3193	4.1857	3.8139	2.8207	2.8879	2.7656	2.8834	2.3362	3.0607	2.8671	3.0066
Gm25423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4366	52.7276	46.1806	53.5074	50.4435	54.5473	52.9034	44.2975	47.8503	50.8102	52.8934	51.1454	52.5504	53.1911	51.7901	51.8261
Gm26054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm39075	0	0	0	0	0	0	0	0.5861	0	0	0	0	0	0	0
Xylt1	2.5403	1.9893	2.18	3.4233	2.8098	3.036	3.7886	4.8348	3.1705	4.6645	5.2609	5.9608	3.5887	5.8488	4.2786
Gm45153	0	0	0	0	0	0	0	0	0	0	0	0.0768	0	0	0.05
Gm24063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps15a	80.0759	78.6175	96.8718	90.2448	85.223	89.8152	84.564	84.1586	83.2544	83.8786	81.5019	78.2677	82.9048	82.9224	77.9062
Arl6ip1	310.2915	310.6261	305.2198	318.546	345.8599	325.6113	296.9699	357.6789	328.5183	360.2741	368.0247	378.0837	330.3145	421.0181	341.1707
Smg1	21.9927	21.2828	13.2853	22.3552	20.7162	19.6807	23.1096	18.3666	21.6501	19.5128	21.0518	20.8629	18.2101	19.5806	21.7391
Gm25683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45084	0	0.0861	0.0779	0.1378	0.1514	0.0823	0.0424	0.0767	0.1757	0.157	0	0.2984	0.1543	0.0654	0.0486
4930583K01Rik	0	0	0	0	0.1602	0.174	0	0	0.3717	0.1661	0	0	0	0	0
Gm45155	0.2463	0.2826	0	0.905	0.7459	0.2701	0.9738	0.2517	0.7691	0.5156	0.2629	0.7349	0.6757	0	0.4789
Gm23229	0	0	0	1.2843	0	0	0	0	0	0	0	0	0	0	0
Gm35309	0	0	0	0	0.62	0	0	0	0.2397	0	0	0	0	0.2678	0.199
Syt17	2.7359	3.0737	1.9039	2.3058	1.5943	2.3507	1.6566	1.2107	1.8715	0.9446	0.9032	1.066	2.4179	0.9099	1.6269
Gm44652	0.1029	0.059	0	0.0945	0	0.0564	0.1743	0.1577	0.2008	0	0.0549	0.1023	0.0706	0	0.1
Itpripl2	123.7318	119.8116	89.6972	99.2377	101.602	91.2	104.3604	114.3241	120.3096	99.4593	101.6247	100.1756	117.6634	113.659	121.6851
Coq7	6.5257	7.8786	8.0327	6.5602	8.1991	8.3072	7.487	8.5814	6.8753	8.3818	8.2566	8.8504	8.0432	8.4947	7.7784
Tmc7	1.7577	1.4611	1.2698	1.404	2.3913	1.5085	1.7696	2.5253	2.5056	1.7063	1.9034	2.6096	1.9217	2.5097	2.2618
B230311B06Rik	0	0.2092	0	0.5026	0.5522	0.2	0.103	0	0.1424	0	0.9733	0	0	0.159	0.1182
Tmc5	2.8901	3.0517	2.9332	3.1978	4.0775	2.5211	4.3032	7.7535	6.6914	7.39	5.7143	7.2841	8.4689	5.6124	6.5984
Gm45236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gde1	142.4676	150.9903	147.7709	142.1036	170.2528	162.9876	144.8003	163.6024	163.2989	174.8003	180.7857	180.6999	168.2172	195.0213	161.2732
Ccp110	12.0204	13.7281	10.378	13.018	14.1614	11.4463	14.3809	11.9578	13.978	11.6497	14.2166	13.4054	12.3777	12.8369	15.9611
9030624J02Rik	9.892	9.669	8.545	10.4121	10.9357	10.6828	10.5337	11.2158	9.8108	11.7477	10.8051	11.3833	9.9319	11.3946	10.516
1700016B15Rik	0.2003	0	0.416	0.3679	0	0.2196	0.1131	0	0	0.4192	0.4276	0	0.1374	0	0.5192
Gm44549	0	0.2919	0	0.4674	1.0273	1.116	0.1437	0.5201	0.3972	0.2663	1.0863	0.253	0.5235	0	0.1649
Gm44550	0.1427	0.3273	0.6667	0.7208	0.288	0.5476	0.3626	0.3645	0.6682	0.4479	0.4569	0.3547	0.3425	0.6219	0.3236
Gm26147	0	0	0	1.1829	0	1.4122	0	0	0	0	0	0	0	0	0
Knop1	24.5425	24.2588	23.0499	25.2502	25.05	25.1067	25.2822	28.5271	27.3053	24.379	27.3435	27.3892	27.0193	27.8197	26.3265
Iqck	1.4399	1.9927	1.6378	1.5536	1.9841	1.8297	1.8717	1.9154	1.6772	2.0811	1.8542	2.0232	2.0691	2.2319	2.3257
Gm44763	0.7271	0.8341	0.5286	0.5343	0.9541	0.3987	0.7802	0.1486	0.7947	0.761	0.6209	0.2893	0.2992	0.5706	0.3299
Gprc5b	22.8611	27.0617	22.5227	27.9022	30.5968	27.8515	26.2701	23.9149	28.6872	26.8128	27.3135	32.2924	24.0285	29.6909	27.7214
Gpr139	0	0	0	0	0	0	0	0	0	0.0317	0	0	0	0	0.0196
Gm4083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gp2	0.9552	1.2643	1.0683	0.6749	1.4833	1.9338	2.4898	9.9122	12.1025	14.2262	8.9412	9.8655	15.8226	8.9047	10.6668
Umod	0	0	0.0552	0.0488	0.0536	0	0.09	0.1629	0.1659	0.1112	0.1701	0.1585	0.2186	0.1853	0.2066
Gm44588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdilt	0.1287	0	0.0668	0	0.065	0	0	0.0658	0	0	0.0687	0.064	0	0	0.1251
Gm37518	0	0.0647	0	0	0	0	0	0.0576	0	0	0	0	0	0	0
Gm26967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acsm5	0.8115	0.3103	0.4414	0.6389	0.312	0.5509	0.7857	0.6319	0.6335	0.4449	0.165	0.4612	0.371	0.5054	0.5259
Acsm2	0	0	0	0.0182	0	0	0	0	0	0	0.0422	0	0	0	0.0128
Gm39078	0	0	0.2166	0	0	0	0	0	0	0	0	0	0.286	0	0
Acsm1	8.7505	9.1887	7.6892	5.5029	7.4058	4.2074	4.2957	3.646	5.0969	6.2697	5.8917	3.9498	5.8626	5.0471	4.7114
Gm19950	0.908	0.5952	0.4041	0.3872	0.4583	0.4979	0.293	0.3646	0.5063	0.4412	0.3808	0.3225	0.7117	0.2545	0.4624
Gm45792	0.0688	0	0	0.0316	0	0.0754	0	0	0	0.072	0	0.0684	0.0236	0	0
Acsm4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thumpd1	27.2695	25.9004	28.7251	31.0642	24.9603	26.3671	27.407	27.8694	25.8652	27.2097	25.9263	29.7949	26.6783	27.6957	27.5868
Gm44866	0	0.4307	0	0	0	0	0	0	0	0	0	0	0	0.3274	0
Gm5601	4.9069	4.0207	2.1839	3.5874	3.3356	4.0632	3.6196	4.9125	5.1594	5.2402	4.5964	3.9839	4.464	5.5879	5.1921
Gm19963	0	0	0	0	0	0	0	0	0	0	0	0	0.0802	0	0
Gm44966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acsm3	1.1302	0.8188	0.4015	0.7923	0.5704	0.9785	0.9742	0.6079	1.1144	0.6537	0.3492	0.7099	0.7343	0.5446	0.6939
Eri2	1.5356	1.879	1.1907	2.1253	1.7567	1.3472	1.7924	1.3392	1.5983	1.8643	1.7485	1.4458	1.6148	1.3032	1.6189
Rexo5	1.8727	1.6552	1.1796	1.9176	1.6423	1.5823	1.7685	2.3531	1.9412	2.2812	2.4577	1.9847	1.4317	1.713	2.5268
Dcun1d3	9.7771	10.4638	9.7838	8.568	9.2638	10.2903	9.4568	11.5618	12.4426	10.4088	10.7363	11.7732	12.4983	12.1824	12.94
Lyrm1	0.9466	1.0859	0.983	1.1531	1.184	1.0381	0.9762	1.2408	1.3012	1.6368	1.4278	2.0057	1.4254	1.3098	1.467
Dnah3	7.2556	7.146	4.8812	7.6075	7.738	6.4823	9.9864	6.3245	9.1248	8.195	8.8842	8.6861	7.7067	7.4266	10.1629
Gm25217	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2673	0.942
4930560O18Rik	0.2761	0.1056	0	0.0845	0.0929	0.2019	0.2599	0.3763	0.0718	0.0963	0	0.2746	0.2525	0.2407	0.0597
Tmem159	49.8332	48.5827	44.6801	50.9987	47.9593	50.8733	48.2169	44.353	48.1883	46.7506	52.7144	51.2745	47.0047	51.799	48.6391
Zp2	0	0.1236	0	0	0	0	0.0304	0	0	0.0564	0.0575	0	0.037	0.047	0.0349
4930505K13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anks4b	0	0.0432	0.0391	0.1729	0.5699	0	0.0213	0	0.0588	0.0788	0	0	0	0	0
Crym	5.9311	6.2079	6.2943	6.4821	6.0305	6.5516	7.115	6.3713	7.3336	6.7963	8.919	6.4587	7.5711	6.8698	7.5195
Abca14	0.249	0.3427	0.3361	0.4574	0.2262	0.3822	0.5483	0.3562	0.2915	0.2084	0.3189	0.1733	0.2561	0.1953	0.1775
Abca15	0	0	0.0274	0	0	0	0	0	0	0	0.0282	0	0	0	0
Abca16	0.0411	0.0471	0	0	0.0207	0.0901	0.0116	0.021	0	0.0645	0.0219	0.0204	0	0.0179	0.0399
Gm9165	0.0718	0.0824	0	0.1319	0	0	0	0.1468	0	0	0.0767	0	0.1478	0	0.0465
Gm16475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E130201H02Rik	0	0.1979	0.1791	0.1585	0	0.1892	0.0974	0.3526	0.1347	0	0	0	0.1183	0	0.2236
Gm45113	0	0	0	0	0.8981	0	0	0	0	0	0	0	0.6102	0.7757	0.5766
Gm45112	0.1146	0.0657	0.0595	0	0.0578	0.0942	0.0647	0.0878	0.0447	0.06	0.0306	0.0855	0.0589	0.0999	0.0743
Uqcrc2	103.8341	103.2096	101.5579	105.7354	101.3242	110.5856	98.5706	97.0056	108.8525	103.3114	99.8446	99.2087	102.8897	98.5055	104.0177
Pdzd9	0.9428	1.236	0.3497	0.8042	0.8157	0.96	0.7987	0.4129	0.5783	0.5638	1.222	0.7367	0.3695	0.9394	0.8729
4930588G17Rik	0.2988	0	0.1034	0	0.4021	0.1092	0.1687	0.2036	0.2332	0.1042	0.3189	0.3962	0.1366	0.2605	0.2582
9030407P20Rik	6.3669	7.9358	8.71	10.2347	9.2074	8.2576	10.2342	8.2588	9.558	10.6358	10.6518	8.707	7.4734	9.4476	9.0859
BC030336	17.9612	18.4809	14.416	19.0835	18.5872	17.4597	17.8878	16.1366	18.6799	16.3664	16.8137	16.7179	15.854	16.4833	18.5197
Gm44661	0	0.0481	0.0435	0.1155	0.0423	0.1379	0.071	0.1285	0.0981	0.0439	0.1342	0.125	0.0575	0.0365	0.1358
Vwa3a	6.1738	6.8252	5.4592	6.401	6.8693	6.0106	9.298	7.0176	8.6368	8.7217	8.0038	7.8831	7.4899	5.9513	10.3398
Gm5737	1.1541	1.324	0.9588	1.3782	0.8155	0.5063	1.434	1.5334	1.7118	1.0871	1.232	0.6887	1.4247	0.9056	2.8424
Eef2k	11.1373	10.9802	11.0103	13.3249	12.622	12.7131	13.9454	13.1848	11.4013	15.3062	14.4267	16.6547	11.9327	14.6519	13.8453
Gm15774	0.1349	0.3096	0.1401	0.1859	0.5448	0.2959	0.4572	0.4137	0.1053	0.2118	0.5041	0.2684	0.1851	0.2353	0.3061
Gm45047	0	0	0	0.4364	1.9182	0	0.5366	0.4856	0	0	1.0143	0.945	0	1.2427	0.6158
Polr3e	15.8377	13.643	12.8665	13.2865	15.1015	13.4265	13.1199	14.8124	14.3251	13.4254	15.0655	14.0953	14.3886	12.9933	13.73
Cdr2	25.363	26.4879	20.9748	19.8101	15.4336	17.6171	20.5819	17.2366	22.9645	12.8937	13.3437	12.6384	23.0091	14.2544	21.1414
Mfsd13b	0	0	0	0	0.2255	0.1634	0.3786	0.3045	0.1744	0.1559	0.0795	0.2222	0.1022	0.2598	0.1931
Gm9234	0.2984	0	0.6197	0.2741	0.6024	0.3272	0	0.3049	0.4659	0.6246	0.3185	0	0	0	0.3868
Gm25924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm9905	0.9548	1.3692	0.8263	0.5116	0.8032	0.8726	1.3032	1.2198	1.5529	1.1659	1.1891	1.1079	1.2551	1.1794	1.3924
Mettl9	29.3477	29.5691	29.4975	30.0838	26.7321	28.3404	27.0217	31.6806	33.0887	31.7723	31.7224	28.0491	32.605	29.4067	29.3055
Gm45137	0.0665	0.1144	0.0345	0.0305	0	0	0.0751	0.068	0.026	0.0696	0.142	0.0992	0.0456	0.116	0.0216
Gm27991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44901	0.0369	0.127	0.115	0.2374	0.1118	0.1619	0.2293	0	0.1153	0.0773	0.1182	0.0734	0.1013	0.0322	0.1675
2210406H18Rik	2.5174	2.5839	1.376	1.3388	1.7386	1.8889	2.0952	2.7082	1.2412	2.3573	2.9701	2.2402	1.9082	2.5415	2.4902
Igsf6	10.057	8.2075	11.1451	10.8501	9.7426	10.8807	11.6266	14.7621	9.9057	14.7638	14.9141	15.1716	11.1559	15.6539	12.0735
Otoa	0.0174	0.02	0	0.0479	0.0176	0.0191	0.0295	0.0356	0.0136	0	0.0186	0.0173	0	0.0152	0.0225
Gm9240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930486N12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm36736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hs3st2	0	0	0	0.0442	0	0.0528	0.0272	0	0	0	0.0514	0.0479	0	0	0.0312
4933432K03Rik	0	0	0	0	0	0	0	0.0402	0	0	0	0	0	0	0
1700025J12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Usp31	15.5297	14.4971	8.5372	11.4383	11.7494	10.1087	12.5445	13.8037	16.2492	10.8403	11.9385	11.4779	13.8357	13.1922	14.0168
1700069B07Rik	2.5015	2.3315	1.4612	2.7286	1.7359	3.0861	1.6776	3.3554	3.0511	2.1271	1.502	2.1769	1.93	3.2715	2.7358
Scnn1g	143.3701	148.758	141.1406	142.5155	126.2355	109.2102	148.3584	168.8963	162.571	136.9993	159.7444	169.6367	176.2833	160.2208	151.2259
Gm44740	0.091	0	0	0	0	0	0.1541	0.1859	0.071	0	0.2913	0	0.1248	0	0.0589
Scnn1b	154.8348	133.7418	133.117	142.6358	121.3379	133.414	139.2137	130.7752	131.0528	134.0361	145.1	144.956	133.2591	137.0389	126.4377
Cog7	19.4518	18.3137	19.9418	24.2744	22.9943	20.5117	21.7924	23.652	21.2302	23.7941	24.5585	25.3372	19.8938	22.8629	22.9973
Gm44987	0	0	0	0.1798	0	0	0	0.2	0	0.4097	0	0	0.1342	0	0
Gga2	12.1875	12.3259	11.1896	15.1153	15.3962	13.744	13.4437	14.6518	13.3968	15.932	15.4636	16.1569	12.9342	16.8496	13.83
Ears2	3.7898	3.7591	2.9296	3.0624	2.7612	2.4686	2.7197	2.4462	3.648	3.7576	3.0416	3.4008	3.244	3.1552	3.2872
Ubfd1	15.231	15.9506	12.0964	11.3018	12.2191	11.3691	12.0892	15.3323	15.4126	11.297	11.3432	12.1308	15.9767	15.3267	16.3432
Ndufab1	16.7217	15.6346	16.4572	14.596	15.1132	16.0919	15.0331	16.2177	16.2835	14.9334	14.2294	15.7825	17.9478	14.7839	18.0668
Gm44986	0.6227	0.5953	0.2156	0.9057	0.9952	0.5122	0.3517	0.3182	0.4861	0.5431	0.5539	0.5677	0.3915	0.5882	0.9081
Palb2	0.5999	0.8946	0.8098	0.9918	1.211	1.2499	1.0276	1.0626	0.8741	1.1719	1.0885	1.0739	0.8228	1.168	1.0626
Gm16326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dctn5	48.1594	47.6808	45.7542	45.9175	46.4855	45.4587	47.2928	48.1427	49.578	47.2702	48.6858	45.8037	45.7984	49.1404	51.8284
Gm15489	1.3579	1.0385	0.1567	0.9702	1.2184	0.8273	1.1078	0.4626	0.7067	0.9474	0.3221	0.4502	0.4139	0.1315	0.9778
Plk1	3.071	3.2165	3.4665	3.1888	3.841	3.6605	2.9032	3.889	2.71	3.4935	3.9194	3.5191	3.7086	4.1327	4.1536
Gm44985	0	0.4973	0.6002	0.3982	0.2917	0.1585	0.3264	0.886	0.2256	0.1512	0.4627	0	0.2973	0.5039	0.1873
Ern2	0.3467	0.2841	0.4629	0.546	0.2	0.3259	0.4755	0.2531	0.2706	0.0518	0.423	0.0985	0.3397	0.1296	0.2568
Chp2	3.0222	3.3619	1.9021	4.038	3.6052	3.6155	4.3964	7.3005	3.7175	7.3802	6.2565	7.469	4.3965	6.9468	7.4193
Gm29977	0	0	0	0	0	0	0	0.2072	0	0	0	0	0	0	0
Gm23614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prkcb	4.0294	3.1916	2.6901	7.8785	5.6554	6.9437	6.6754	6.6085	5.2724	9.6391	7.1891	7.6335	4.8689	6.9427	5.5836
Gm45191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44664	0	0	0	0.0755	0	0	0	0	0	0	0	0	0	0	0
Gm44663	0	0	0	0.0428	0.047	0.0511	0.0263	0	0	0.0488	0.0995	0	0	0.0813	0.0302
Gm14388	0.6155	0	0	0.2827	0.932	1.6875	0.8691	0.9436	1.2013	0.9663	1.3141	1.2244	0.6332	0.805	0.7979
Gm26414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44745	0	0	0	0.0495	0	0.2365	0.0304	0.0551	0	0.0564	0	0	0	0	0
Gm14389	0	0	0	0	0	0	0	0.6226	0	0	0	0	0	0	0
Gm44746	0	0	0	0	0	0.1193	0.0615	0	0	0.1139	0.1162	0	0	0.0949	0
Cacng3	0	0	0	0	0	0	0	0	0	0	0	0.0526	0	0	0
Gm44749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm29759	0	0	0	0	0	0	0	0.4588	0	0	0	0	0	0	0.291
Rbbp6	22.7531	22.2598	18.8531	24.6716	22.1794	23.1153	22.449	21.3666	20.6175	21.2922	21.3495	22.6868	19.2064	19.828	22.5059
4930413G21Rik	11.6794	11.8717	12.7431	17.2468	14.3259	16.2124	16.6156	14.3538	16.5034	14.3895	17.0435	13.5276	10.7474	11.3431	14.3723
Gm20274	1.2569	2.0186	1.8274	1.3855	2.0299	0.5513	1.5617	1.0276	0.3925	1.3154	1.3417	1.0001	0.3448	0.2192	1.1404
Gm6905	0	0.3296	0	0	0	0	0	0.2936	0	0	0	0.2857	0	0	0
Gm45846	0	0	0	0	0.3322	0	0	0	0	0	0	0	0.2257	0	0
Gm45847	0	0	0.0739	0	0	0	0.0402	0.0728	0.0556	0.149	0.152	0	0.0488	0	0
Tnrc6a	25.6731	24.3613	20.3019	27.8596	26.8703	24.6692	26.8322	23.4629	23.6579	22.6002	25.6777	25.7177	21.3072	23.6229	25.8716
Slc5a11	0.0532	0.0611	0.0553	0.0978	0.0537	0.1751	0.1503	0.1088	0.1247	0.0557	0.1136	0.0529	0	0.232	0.1035
Arhgap17	15.8855	16.2213	13.0913	17.7148	18.7374	14.8469	17.1446	15.8814	15.6887	18.9554	19.7187	16.9963	13.8759	17.7457	16.5935
Lcmt1	12.3998	12.5112	16.4017	14.4246	17.7692	13.4985	14.8749	14.5688	15.0139	15.1085	16.086	14.2679	14.2455	15.3486	13.3742
Gm23559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aqp8	0	0	0	0	0	0	0	0	0	0	0.0991	0	0.0637	0	0
Zkscan2	0.3758	0.4311	0.3564	0.5704	0.4948	0.6272	0.563	0.1503	0.2934	0.1539	0.157	0.1138	0.1569	0.1425	0.1694
Gm23788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm26974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm27040	0	0.3341	0	0	0	0	0	0	0	0	0	0	0	0	0
Hs3st4	0	0	0	0.0846	0.1394	0.0505	0.052	0.1882	0.0359	0.1445	0.2457	0.0458	0.0947	0.0401	0.179
Gm25759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm23168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3100003L05Rik	0	0	0	0	0	0	0	0	0	0	0.236	0	0	0	0
Gm45092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm45093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glud-ps	0.6703	0.769	0.232	1.2315	1.1277	0.7351	0.5048	1.3702	0.5233	1.8708	0.477	0.6667	1.2259	0.7793	1.0137
Gm21957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933440M02Rik	0	0	0.0322	0	0	0	0	0	0	0.0972	0	0	0	0	0
4930533L02Rik	0.1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930571K23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30717	0	0.3409	0	0.8189	0.3	0	0	0	0.464	0.622	0	0.2956	0.2038	0.5182	0.7704
Kdm8	4.4859	4.0181	3.6375	4.5722	3.7837	3.0998	3.3664	3.9566	3.6457	3.4729	3.7389	2.8114	3.8772	3.1075	2.748
Nsmce1	46.6156	40.1697	53.3425	48.2988	54.4118	48.8177	45.7914	52.0439	43.1153	51.3298	52.1173	49.4389	49.3175	49.3111	44.0285
Gm4973	0	0	0	0.2022	0	0.1207	0.1865	0	0	0	0	0	0.1509	0.2878	0.0713
