Gene,S4,S5,S6,S7,S8,S9,S11,S13,S14,SYMBOL
ENSMUSG00000020211,57.3305,53.4751,45.5419,52.6619,51.5686,52.4518,53.5272,46.5121,46.349,Sf3a2
ENSMUSG00000035262,0.7054,0.708,0.641,0.8099,0.801,0.5801,0.5478,0.5407,0.2753,Amh
ENSMUSG00000020216,0.2203,0.1263,0.3431,0.2023,0.1112,7.2463,0.1866,0.1126,0.1719,Jsrp1
ENSMUSG00000035242,254.1268,255.2461,290.4299,271.5998,266.127,265.4627,250.0297,256.6672,239.2812,Oaz1
ENSMUSG00000087993,0,0,0,0,0,0,0,0,0,Mir1982
ENSMUSG00000051067,0.0428,0,0,0.0786,0.0863,0.1876,0.0483,0,0.0334,Lingo3
ENSMUSG00000035215,66.8155,68.0111,97.7284,71.4595,84.2237,76.3668,73.6987,75.3383,63.9118,Lsm7
ENSMUSG00000035206,26.1751,23.8569,24.842,27.7607,27.2996,23.1429,25.2552,26.4891,23.8318,Sppl2b
ENSMUSG00000059406,0.084,0.0482,0.0872,0,0.0424,0.1381,0.0474,0.0858,0.0655,Tmprss9
ENSMUSG00000020219,81.2526,79.5988,107.0306,79.1493,85.7647,84.1088,79.3239,86.5918,75.6831,Timm13
ENSMUSG00000062075,15.7561,16.1493,12.5921,10.3828,12.1008,9.9163,11.2199,12.9872,12.7274,Lmnb2
ENSMUSG00000015312,121.8744,116.6621,134.6336,157.4326,121.0278,114.3203,115.6563,131.0735,126.3683,Gadd45b
ENSMUSG00000048240,2.9858,3.3806,2.4966,4.2386,3.1312,4.1672,4.2266,3.7251,2.6637,Gng7
ENSMUSG00000083808,0,0,0,0,0,0.6264,0,0,0,Gm3828
ENSMUSG00000043670,0,0.222,0.0502,0.0444,0.0488,0,0.1093,0,0,Diras1
ENSMUSG00000087114,0,0,0,0,0,0,0,0,0,Gm16099
ENSMUSG00000046822,29.8291,27.509,25.8902,27.1649,26.4191,25.5755,27.2723,25.3297,25.0261,Slc39a3
ENSMUSG00000004937,100.2068,94.9382,96.9402,103.4154,96.4808,98.1145,98.0279,94.1817,92.6582,Sgta
ENSMUSG00000004929,10.2436,10.6524,10.216,8.0234,10.6912,10.2786,9.8825,8.304,9.8766,Thop1
ENSMUSG00000035041,0.0487,0,0.0505,0.0447,0,0,0,0.1492,0.076,Creb3l3
ENSMUSG00000106347,0,0,0,0,0,0,0,0,0,Mir5615-1
ENSMUSG00000093498,0,0,0,0,0,0,0,0,0,Mir5615-2
ENSMUSG00000035027,63.5423,61.3999,61.3184,60.4692,64.2976,62.6743,59.4099,64.6982,59.2092,Map2k2
ENSMUSG00000035011,81.2953,82.1758,66.1958,80.0826,80.1207,80.4001,78.7947,81.8274,80.5469,Zbtb7a
ENSMUSG00000004934,19.4801,16.466,18.3334,19.1299,16.8493,18.3757,18.0588,18.2714,17.1075,Pias4
ENSMUSG00000034994,1755.6049,1850.7536,1971.4998,2173.3727,2228.7722,2132.3051,1928.873,1884.5465,1869.1569,Eef2
ENSMUSG00000064441,16.0569,18.4197,21.4392,12.6423,16.2075,7.5464,10.3639,9.3772,12.5344,Snord37
ENSMUSG00000053603,0.3537,0.1353,0.1225,1.0831,0.4761,0.3879,0.3996,0.482,0.9205,4930442H23Rik
ENSMUSG00000034974,66.6695,59.7917,64.1422,60.4768,60.4144,58.6162,62.019,68.5609,59.896,Dapk3
ENSMUSG00000085779,0.3691,1.0778,1.2545,1.1713,0.5419,2.539,1.4024,0.8231,1.5193,Atcayos
ENSMUSG00000004939,0.3989,0.9153,0.1657,0.2932,0.0805,0.4375,0.5407,0,0.1246,Nmrk2
ENSMUSG00000034958,0.147,0.2529,0.0382,0.2025,0.1854,0.3626,0.332,0.2253,0.1147,Atcay
ENSMUSG00000034949,2.2561,2.003,1.7114,2.4148,2.1189,1.8932,2.1052,1.6241,1.5621,Zfr2
ENSMUSG00000004933,1.438,1.1731,1.0288,1.6732,1.6128,1.7171,2.3462,2.9393,1.7961,Matk
ENSMUSG00000034932,53.206,47.3585,66.5264,55.5749,56.0401,54.2486,53.8671,63.1058,54.1748,Mrpl54
ENSMUSG00000004931,50.678,50.9384,46.6201,43.0294,43.695,40.1327,42.7153,44.0987,44.8934,Apba3
ENSMUSG00000092781,1.6133,1.8506,8.3767,7.4094,8.1419,0,2.7333,4.9462,2.5187,Mir3057
ENSMUSG00000034917,35.8762,37.7026,33.6775,28.8074,32.9786,24.7021,28.7063,29.9178,24.7088,Tjp3
ENSMUSG00000034902,68.2788,69.362,59.6522,75.7566,73.7553,69.2845,73.3611,73.499,67.8603,Pip5k1c
ENSMUSG00000090230,0.75,0.8603,0.1947,0,0.3785,0.2056,0,0.3832,0.2927,Gm16315
ENSMUSG00000034889,46.4023,49.2119,45.166,49.9008,47.0552,49.6443,50.2823,46.707,42.1548,Cactin
ENSMUSG00000034881,11.075,13.2778,15.4791,17.1336,15.8858,14.7018,18.6703,13.1909,14.3007,Tbxa2r
ENSMUSG00000034872,18.9242,27.3006,23.2258,30.9472,30.9679,22.7964,27.772,24.3221,20.8161,Gipc3
ENSMUSG00000020232,48.2049,53.8543,53.9818,51.6879,54.304,45.7049,54.1594,50.9329,47.1285,Hmg20b
ENSMUSG00000034854,28.2077,26.9725,27.5658,28.7972,32.9876,29.96,30.3583,50.0244,33.2171,Mfsd12
ENSMUSG00000020234,2.6829,3.2701,2.0896,4.0817,3.3005,2.2066,3.9301,4.1129,3.3379,4930404N11Rik
ENSMUSG00000020235,22.1125,23.34,21.6727,23.8874,23.3104,24.213,24.0161,23.6018,23.4155,Fzr1
ENSMUSG00000078440,25.8584,24.7195,27.5678,25.6899,23.787,26.245,25.5569,25.0684,25.8406,Dohh
ENSMUSG00000098811,4.4487,5.1033,0,2.0432,2.2452,0,2.5125,6.8198,5.2091,Mir6913
ENSMUSG00000078439,5.134,6.5262,4.4671,6.6278,6.1626,6.8474,7.2097,6.9487,7.5823,Smim24
ENSMUSG00000055053,115.9573,115.2363,86.8913,127.5863,125.3228,124.327,122.7551,102.5494,106.9008,Nfic
ENSMUSG00000085327,3.2949,3.7797,0.3802,2.0177,1.8477,2.0074,3.1014,3.3674,1.1431,Gm16104
ENSMUSG00000105379,0,0,0,0,0,0,0,0,0,Mir1191b
ENSMUSG00000034818,0.4623,0.4041,0.5487,0.4449,0.6667,0.6519,0.6714,1.1475,1.0312,Celf5
ENSMUSG00000084849,0,0,0,0,0.2126,0,0,0.2153,0,Gm16105
ENSMUSG00000020238,71.7294,67.8008,72.9063,71.2589,73.4714,65.7896,70.947,67.0288,65.2545,Ncln
ENSMUSG00000044199,27.8489,26.7281,23.8772,31.3975,23.1458,24.0001,27.4634,18.4089,19.724,S1pr4
ENSMUSG00000034792,8.5952,10.2544,9.2116,8.0216,10.6192,11.7632,9.6309,13.4224,9.9839,Gna15
ENSMUSG00000082828,0.9987,1.7185,2.0742,0.9174,1.008,0.5476,0.846,1.531,1.1694,Gm16106
ENSMUSG00000076228,0,0,0,0,0,0,0,0,0,Gm25595
ENSMUSG00000034781,101.2627,104.2842,90.6477,98.3487,97.2214,86.0942,93.9402,94.0055,102.0132,Gna11
ENSMUSG00000054452,684.5045,679.6016,725.3292,689.7373,731.1483,693.7038,652.8291,657.561,701.4102,Aes
ENSMUSG00000090034,0.6029,0,0.3131,0.8307,0.6086,0.3306,0.681,1.2323,0.4706,Gm15917
ENSMUSG00000034771,17.2505,18.7331,15.1697,18.4252,27.0593,15.0353,18.9918,13.0958,13.5214,Tle2
ENSMUSG00000034758,7.5114,7.9623,7.5043,7.3365,12.5245,6.5689,7.4104,5.6846,6.4574,Tle6
ENSMUSG00000074862,0.3552,0.4585,0.5534,0.8974,0.4482,0.633,0.7022,0.4084,0.4506,BC025920
ENSMUSG00000097718,0.0581,0.2667,0.0604,0.2135,0.2347,0.1275,0.558,0.3564,0.1361,Gm26896
ENSMUSG00000034748,13.5473,12.8801,12.6454,12.5893,15.8559,10.6363,14.1708,10.5052,10.9045,Sirt6
ENSMUSG00000054708,3.3898,3.4956,3.127,3.6603,3.7492,3.3416,4.1955,2.672,2.9839,Ankrd24
ENSMUSG00000096856,0.3721,0.2845,0.2254,0.4557,0.313,0.374,0.2101,0.2852,0.242,Gm10778
ENSMUSG00000096623,0,0,0,0,0,0,0,0,0.2449,NA
ENSMUSG00000096795,2.1192,2.3095,1.8156,3.2119,2.353,2.2658,1.5858,2.1116,2.1919,Zfp433
ENSMUSG00000094622,0,0.2339,0,0,0,0,0.1152,0,0,Gm3055
ENSMUSG00000094076,0.0311,0,0,0,0,0,0.0175,0,0,Gm4767
ENSMUSG00000096718,0.8022,0,0.2083,1.1053,0.6073,0.2199,1.2459,0.4099,0.1566,Zfp781
ENSMUSG00000061371,4.5256,4.7678,3.6927,4.5389,6.0131,4.6084,4.7728,3.7757,5.119,Zfp873
ENSMUSG00000078435,3.7342,2.7493,2.894,4.5565,4.6131,3.4838,4.5957,3.1329,4.6989,AU041133
ENSMUSG00000087481,0.0747,0.1286,0.1164,0.3775,0.3394,0.041,0.211,0.1146,0.0875,NA
ENSMUSG00000062931,10.2792,9.655,11.6062,9.3787,9.8185,10.2131,10.208,8.2491,9.209,Zfp938
ENSMUSG00000044581,0,0,0,0,0,0,0,0,0,4932415D10Rik
ENSMUSG00000073427,1.6772,1.5232,1.4999,2.0542,1.5284,1.6605,1.7761,1.5237,1.8548,Gm4924
ENSMUSG00000094186,0,0,0,0,0,0,0,0,0,Gm1553
ENSMUSG00000094683,0.207,0.3166,0.2149,0.5703,0.6963,0.227,0.4286,0.4935,0.5385,Ap3m1-ps
ENSMUSG00000063320,7.1134,6.3311,7.2598,6.7594,5.6946,5.2453,7.1344,6.0165,4.404,1190007I07Rik
ENSMUSG00000034674,5.4636,4.92,3.7447,5.3449,6.0663,6.8901,5.8781,5.9188,6.3975,Tdg
ENSMUSG00000020251,3.3059,2.9463,2.9313,2.9899,2.9519,4.8802,3.9782,3.8724,4.4466,Glt8d2
ENSMUSG00000020246,17.8255,16.8562,11.8685,15.1446,14.1024,13.4133,15.3427,15.0446,15.3358,Hcfc2
ENSMUSG00000020248,13.0642,13.4913,12.3036,11.4682,11.6663,12.0393,11.7954,11.0129,12.8439,Nfyb
ENSMUSG00000056821,0.139,0.4784,0.2887,0.1277,0.1403,0.1525,0.2355,0.1421,0.1085,1700028I16Rik
ENSMUSG00000020250,99.9758,100.0495,89.9033,103.2397,110.541,113.2156,117.6332,136.775,119.866,Txnrd1
ENSMUSG00000109864,0.3375,0.3871,0.3505,0.93,0.5678,0.1234,0.6353,0.3449,0.6147,Eid3
ENSMUSG00000071151,0.4469,0,0.9282,0.2053,0.2255,0.4901,0.5048,0.2284,0.8721,Gm4799
ENSMUSG00000034612,18.9915,20.5369,16.8814,19.7385,16.9444,16.9233,18.0163,16.8576,15.1156,Chst11
ENSMUSG00000090200,0.214,0.491,0.2222,0,0,0,0.1209,0,0,1700025N21Rik
ENSMUSG00000088270,0,0,0,0,0,0,0,0,0,Gm23122
ENSMUSG00000034591,7.822,8.1859,6.7834,8.6472,7.4244,5.4777,8.4012,13.3795,10.7123,Slc41a2
ENSMUSG00000020255,0.6293,0.5674,0.6634,0.6678,0.6821,0.6731,0.6361,0.6687,0.6503,D10Wsu102e
ENSMUSG00000020256,0.6848,0.8978,0.6502,0.7369,1.0072,1.0943,0.6078,0.8799,1.1303,Aldh1l2
ENSMUSG00000034560,33.6294,30.8394,22.1627,29.9234,28.376,29.9208,28.3971,29.0895,35.2767,Washc4
ENSMUSG00000020263,41.5814,45.5487,35.545,49.0985,48.4478,42.4326,49.2811,39.5706,41.5713,Appl2
ENSMUSG00000087651,4.43,3.9526,3.3226,4.2953,4.0989,4.7231,4.2394,7.0427,8.5494,1500009L16Rik
ENSMUSG00000111699,0,0,0,0,0,0,0.0304,0,0.042,C230099D08Rik
ENSMUSG00000111049,0,0,0,0,0,0,0,0,0,Gm34184
ENSMUSG00000104317,0,0,0,0,0,0,0,0,0,Gm37908
ENSMUSG00000111524,0,0,0,0.6951,0,0,0,0,0,Gm34113
ENSMUSG00000111062,0,0,0,0,0,0,0,0,0,Gm47253
ENSMUSG00000111875,3.5182,2.9352,3.3215,2.6441,5.8111,1.7537,3.2514,3.9225,3.9948,Gm5425
ENSMUSG00000020032,25.6029,25.2089,18.0508,29.3915,25.606,21.1504,23.9521,21.365,22.3089,Nuak1
ENSMUSG00000111583,1.4082,1.0096,1.0968,1.6169,2.6652,1.9303,1.9883,1.2593,1.9237,Gm47962
ENSMUSG00000020033,0,0,0,0,0,0,0,0,0,4930463O16Rik
ENSMUSG00000111487,0,0,0,0,0,0,0,0,0,1700092E16Rik
ENSMUSG00000111478,0,0.7076,0,0,0,0,0,0,0,AC150314.1
ENSMUSG00000111514,1.5381,0.7842,0.7099,1.0989,2.2426,1.1245,2.0269,2.096,1.3341,E230014E18Rik
ENSMUSG00000046841,58.3136,63.1872,50.6378,48.0207,53.344,46.9053,48.3133,64.0164,55.4638,Ckap4
ENSMUSG00000097076,0,0.2525,0,0.3033,0.2222,0.1207,0,0.2249,0,Platr7
ENSMUSG00000020034,45.6473,41.7347,41.1517,55.8545,51.1184,57.7371,49.028,47.7861,45.5669,Tcp11l2
ENSMUSG00000089096,0,0,0,1.4195,0,0,0.8727,1.5793,0,Gm25657
ENSMUSG00000097309,1.0486,1.1548,0.7841,1.0403,1.2701,1.1959,1.0423,0.9431,0.8841,Gm17249
ENSMUSG00000034453,12.1641,10.9456,9.4742,12.9162,15.1506,12.8498,13.0464,12.4031,11.2379,Polr3b
ENSMUSG00000020037,0.4351,0.3565,0.2582,0.3426,0.4078,0.2386,0.2457,0.1906,0.1698,Rfx4
ENSMUSG00000089451,0,0,0,0,0,0,0,0,0,Gm24226
ENSMUSG00000035620,19.4367,19.933,16.1363,17.8795,16.9489,17.1006,17.8183,17.7868,19.3899,Ric8b
ENSMUSG00000050035,0.0826,0.3317,0.2145,0.1518,0.1251,0.4077,0.21,0.2533,0.0645,Fhl4
ENSMUSG00000060935,22.6755,22.6139,19.9021,17.9398,16.6863,17.3663,17.9289,20.7448,21.5268,Tmem263
ENSMUSG00000049038,4.1059,4.1333,4.786,7.0042,5.1593,6.0647,5.4895,4.1106,4.1863,Mterf2
ENSMUSG00000020038,48.9206,45.5812,29.624,26.5664,27.3296,32.8727,32.8665,32.4328,33.9684,Cry1
ENSMUSG00000111752,0,0,0,0,0,0,0,0,0,Gm38575
ENSMUSG00000098852,0,0,0,0,0,0,0,0,0,Gm27392
ENSMUSG00000050490,0.4626,0.7076,0.1601,0.5666,0.6226,0.8455,0.1742,0.9456,0.4815,Gm8394
ENSMUSG00000087895,0,0,0,0,0,0,0,0,0,Gm25281
ENSMUSG00000020042,1.434,1.5946,0.9421,1.6263,1.3588,1.1874,1.2892,2.3179,1.5991,Btbd11
ENSMUSG00000111435,0,0,0,0,0,0,0,0,0,Gm47358
ENSMUSG00000111609,0,0,0,0,0,0,0,0,0,Gm6713
ENSMUSG00000001785,23.5664,24.6181,26.7198,25.9349,26.8901,24.2826,27.6477,28.6225,26.4839,Pwp1
ENSMUSG00000035529,23.7993,24.7647,20.5507,23.8236,23.0768,23.5915,24.5537,24.5143,25.4245,Prdm4
ENSMUSG00000085111,0.1312,0.301,0.0681,0.1808,0.3973,0.4316,0.2223,0.4693,0.3072,Ascl4
ENSMUSG00000001783,114.8623,120.301,119.5165,129.8488,129.1997,116.7251,118.7705,117.389,113.1105,Rtcb
ENSMUSG00000050108,0,0,0,0.1894,0.1041,1.2436,0,0.158,0.0805,Bpifc
ENSMUSG00000097692,1.2435,1.5156,1.2106,1.7133,0.9413,0.6818,0.9656,1.112,0.91,A230060F14Rik
ENSMUSG00000001786,9.1694,9.8375,9.029,9.1646,9.8549,10.0553,10.1828,9.4197,9.3275,Fbxo7
ENSMUSG00000077265,1.4116,1.6193,0,0,2.8497,0,1.5944,2.8853,1.1019,Gm24430
ENSMUSG00000059602,0.8248,0.7541,0.6206,0.9113,1.0497,0.7996,0.9248,1.246,1.0917,Syn3
ENSMUSG00000087256,0.1768,0.1014,0,0.2436,0.0892,0.2424,0.0999,0.1807,0.3451,Gm15990
ENSMUSG00000020044,349.4571,377.0166,274.3428,319.5756,306.9012,347.1632,392.8909,519.7626,485.7575,Timp3
ENSMUSG00000090816,0,0,0,0,0,0,0,0,0.0789,Gm6729
ENSMUSG00000090308,0,0,0,0,0,0,0.1149,0,0,Gm5174
ENSMUSG00000097412,5.6566,7.807,6.6086,6.089,5.442,5.9123,4.8918,3.7035,5.4506,1810014B01Rik
ENSMUSG00000020048,568.2538,568.838,457.785,367.897,433.2296,339.1879,359.4458,451.8549,451.6089,Hsp90b1
ENSMUSG00000084899,10.1125,10.8005,7.9668,6.4062,3.8718,4.2064,8.0745,9.6222,13.0661,Gm15344
ENSMUSG00000092686,0,0,0,0,0,0,0,0,0,Gm25745
ENSMUSG00000044937,2.5595,2.2474,2.0345,2.4381,2.2326,1.6286,1.7667,1.4532,1.998,Ttc41
ENSMUSG00000056366,1.3427,1.2836,1.6268,1.439,1.3553,1.7179,1.0111,0.4574,0.3494,Fabp3-ps1
ENSMUSG00000054027,19.0167,18.8441,13.3707,16.29,18.0001,17.4459,20.1148,19.2334,22.6621,Nt5dc3
ENSMUSG00000089959,0.1269,0.1456,0,0,0.1281,0,0.215,0.1297,0.099,Gm16268
ENSMUSG00000035459,0.9559,0.9931,0.7117,0.878,0.892,0.7318,1.0186,1.3455,1.07,Stab2
ENSMUSG00000089881,0,0,0,0,0,0,0,0,0,Gm16280
ENSMUSG00000089775,0,0,0,0,0,0,0,0,0,Gm16270
ENSMUSG00000089656,0,0,0,1.2259,1.3471,1.4635,1.5075,0.682,1.0418,Gm16271
ENSMUSG00000089666,0,0,0,0,0,0,0,0,0,Gm16269
ENSMUSG00000047129,0.0947,0.2173,0,0.174,0.0956,0.3116,0.107,0.0968,0.2218,1700113H08Rik
ENSMUSG00000103862,0,0,0,0,0,0,0,0,0,Gm10764
ENSMUSG00000096692,0,0,0,0,0,0,0,0,0,Gm23191
ENSMUSG00000020052,2.0146,0.671,0.9448,1.4327,1.3119,1.4966,1.9819,0.797,1.2683,Ascl1
ENSMUSG00000020051,0,0,0,0,0,0,0,0,0,Pah
ENSMUSG00000058934,0,0,0,0,0,0,0.0318,0,0.044,Igf1os
ENSMUSG00000020053,4.6099,4.2,4.5411,5.0787,4.0846,4.6327,4.0267,15.5125,9.3379,Igf1
ENSMUSG00000035383,0,0,0,0.18,0,0.2149,0,0,0.306,Pmch
ENSMUSG00000035365,0.4493,0.8903,0.7636,0.4127,0.7422,1.0303,0.5306,0.7932,0.9566,Parpbp
ENSMUSG00000035351,9.0541,9.2736,10.0742,13.0693,11.2062,11.1109,9.7399,10.465,7.9093,Nup37
ENSMUSG00000088843,1.2766,0,0,0,0,0,0,0,0,Gm26357
ENSMUSG00000020056,8.5443,7.9081,8.9067,9.7511,8.7551,9.9731,9.5231,8.8645,8.6658,Washc3
ENSMUSG00000020057,275.3876,341.1308,373.856,379.3099,488.8823,323.4593,293.1702,320.4696,315.9511,Dram1
ENSMUSG00000035311,40.0765,41.7944,39.3386,44.148,59.8727,42.1971,41.2653,54.5769,45.3103,Gnptab
ENSMUSG00000096945,0.206,0.3938,0.4278,0.5677,0.5545,0.4894,0.3102,0.5965,0.1876,Gm26546
ENSMUSG00000087429,1.5292,0.3509,1.2705,1.1238,0.3087,1.0062,1.0364,1.2503,0.955,Gm16235
ENSMUSG00000060002,58.4119,52.1573,45.8065,59.455,48.8662,60.1486,59.3147,54.2716,66.7998,Chpt1
ENSMUSG00000020059,2.9036,1.9985,1.9298,1.9203,1.993,1.5284,1.6399,2.0179,1.4506,Sycp3
ENSMUSG00000020061,0,0,0.0337,0,0,19.2746,0,0.0663,0.0253,Mybpc1
ENSMUSG00000004359,0.6115,0.3946,0.3175,0.6671,0.5015,0.6706,0.4749,1.25,0.8354,Spic
ENSMUSG00000069540,0.1881,0.4315,0.3907,0.5183,0.2848,0.5157,0.3187,0.5767,0.2202,Gm4925
ENSMUSG00000060904,161.2448,162.7925,164.362,154.7171,161.8191,163.0961,155.3926,173.2151,164.4752,Arl1
ENSMUSG00000004356,10.2403,10.2979,8.0104,10.0478,10.5042,9.4979,10.4683,10.7035,9.8885,Utp20
ENSMUSG00000020062,1.0208,0.7279,0.3438,0.7096,0.5848,0.8774,0.857,0.6203,0.883,Slc5a8
ENSMUSG00000035189,0.1212,0.0695,0.063,0.1114,0.0408,0.1994,0.1598,0.1033,0.2051,Ano4
ENSMUSG00000074802,2.0233,1.9716,1.1748,2.3781,2.2179,2.1949,2.5188,4.6914,2.938,Gas2l3
ENSMUSG00000047638,0.5737,0.8775,0.5958,1.5224,1.3512,1.8175,1.188,2.215,0.8957,Nr1h4
ENSMUSG00000019935,0.0622,0.1784,0.0969,0.0857,0.0942,0.1364,0.1054,0.1589,0.2185,Slc17a8
ENSMUSG00000069539,12.8213,12.0566,10.1597,10.7224,12.4868,11.2863,11.4363,12.4646,13.6399,Scyl2
ENSMUSG00000097383,0.485,0.3338,0.3526,0.6682,0.2937,0.3191,0.4656,0.4461,0.1893,1500026H17Rik
ENSMUSG00000019948,14.4823,13.5478,16.0245,12.5903,14.3571,12.5729,13.924,11.1007,14.8045,Actr6
ENSMUSG00000019951,36.2801,42.8728,36.4703,41.1917,54.9422,39.111,36.5035,42.1291,41.3707,Uhrf1bp1l
ENSMUSG00000093967,2.744,7.8696,4.2745,3.7809,8.3093,6.0183,1.5497,5.6088,7.4972,Gm26180
ENSMUSG00000058589,0.0709,0.0232,0.0841,0.1209,0.0818,0.0666,0.1258,0.1138,0.1818,Anks1b
ENSMUSG00000088221,0,0,0,0,0,0,0,0,0,Gm22602
ENSMUSG00000019979,10.9763,9.6441,7.2108,11.143,9.7662,10.4497,11.1675,11.7496,11.5388,Apaf1
ENSMUSG00000087966,1.4253,0,1.4802,0,0,0,2.4149,0,0,Gm25390
ENSMUSG00000019975,15.7728,14.236,13.4748,15.7458,14.569,15.7302,16.2696,16.8193,17.7488,Ikbip
ENSMUSG00000061904,138.8969,147.896,146.1933,146.6595,147.3286,154.4629,146.9991,157.821,149.0839,Slc25a3
ENSMUSG00000077167,1.7903,0.6846,0.6197,6.0299,5.4213,1.9633,3.7074,2.4396,1.3976,Gm24119
ENSMUSG00000019961,35.8805,35.6325,27.4749,33.0445,32.1077,31.0327,31.3235,25.2105,28.1135,Tmpo
ENSMUSG00000097664,1.6972,2.9204,1.7625,1.559,2.5696,2.0938,1.5576,2.1681,1.9873,Gm26765
ENSMUSG00000111544,0,0,0,0,0,0,0,0,0,4930534H03Rik
ENSMUSG00000110870,0,0,0,0,0,0,0,0,0.3673,Gm47081
ENSMUSG00000110847,0,0,0,0,0,0,0,0,0,Gm18705
ENSMUSG00000111525,0,0,0,0,0,0,0,0,0,Gm47082
ENSMUSG00000111591,0,0,0,0,0,0,0,0,0,Gm47083
ENSMUSG00000111051,0,0,0,0,0,0,0,0,0,Gm47084
ENSMUSG00000111782,0,0,0,0,0,0,0,0,0,Gm47091
ENSMUSG00000111657,0,0,0,0,0,0,0,0,0,Gm31592
ENSMUSG00000098979,0,0,0,0,0,0,0,0.968,0,Gm27544
ENSMUSG00000065524,0,0,0,0,0,0,0,0,0,Mir135a-2
ENSMUSG00000111745,0,0,0,0,0,0,0,0,0,NA
ENSMUSG00000098394,0,0,0,0,0,0,0,0,0,Gm27999
ENSMUSG00000099136,0,0,0,0,0,0,0,0,0,Gm27608
ENSMUSG00000098664,0,0,0,0,0,0,0,0,0,Gm27588
ENSMUSG00000098891,0,0,0,0,0,0,0,0,0,Gm27753
ENSMUSG00000098662,0,0,0,0,0,0,0,0,0,Gm27582
ENSMUSG00000098526,0,0,0,0,0,0,0,0,0,Gm27366
ENSMUSG00000099307,0,0,0,0,0,0,0,0,0,Gm27419
ENSMUSG00000093227,0,0,0,0,0,0,0,0,0,Mir1251
ENSMUSG00000097201,0,0,0,0,0,0,0,0.0767,0,Gm26700
ENSMUSG00000111261,0,0,0,0,0,0,0,0,0,NA
ENSMUSG00000098040,0,0,0,0,0,0,0,0,0,Gm20757
ENSMUSG00000111104,0,0,0,0,0,0,0,0,0,Gm8512
ENSMUSG00000111776,0,0,0,0,0.2144,0,0,0.2171,0,Gm47124
ENSMUSG00000110794,0,0,0,0,0,0,0,0,0,4930401A07Rik
ENSMUSG00000111604,0,0,0,0,0,0,0,0,0,Gm18043
ENSMUSG00000088407,0,0,0,0,0,0,0,0,0,Gm25884
ENSMUSG00000111759,0,0,0,0,0,0,0,0,0,Gm4800
ENSMUSG00000111121,0,0,0,0,0,0,0,0,0,AC122372.1
ENSMUSG00000076238,0,0,0,0,0,0,0,0,0,Gm22582
ENSMUSG00000111470,0,0,0,0,0,0,0,0,0,Gm31822
ENSMUSG00000019988,14.0311,14.1198,11.3662,12.3281,13.4745,13.4191,14.9974,13.5696,14.3986,Nedd1
ENSMUSG00000088412,0,0,2.1028,0.93,2.0439,0,0.5718,0,0,Gm24241
ENSMUSG00000111432,0,0,0.8712,0,1.6935,0.9199,0.4738,0,0.6549,Gm47993
ENSMUSG00000111740,0.0238,0.0545,0.1727,0.0436,0.1438,0.0781,0.1341,0.1214,0.0556,AC122335.1
ENSMUSG00000020014,3.3112,3.2757,2.2714,3.5717,3.7409,3.409,4.5178,3.2288,4.474,Cfap54
ENSMUSG00000111013,0,0,0,0,0,0,0,0,0,Gm32468
ENSMUSG00000020015,27.066,25.6118,18.3387,25.9227,21.2245,21.5813,24.5527,28.2269,25.5982,Cdk17
ENSMUSG00000089214,0,0,0,0,0,0,0,0,0,Mir1931
ENSMUSG00000008398,94.2461,97.4548,82.2929,108.5624,86.4672,91.074,93.0062,81.6786,83.0413,Elk3
ENSMUSG00000111531,1.7567,1.1515,2.8667,1.8441,2.0264,1.6512,1.1338,2.5647,3.1344,Gm32688
ENSMUSG00000110647,0.3471,0.5972,0.1802,0.9564,0.3503,0.5709,0.882,0.7094,0.9482,Gm17745
ENSMUSG00000111316,0,0,0,0,0,0,0,0,0,Gm47344
ENSMUSG00000098679,0,0,0,0,0,0,0,0,0,Mir7688
ENSMUSG00000015889,21.2678,20.0092,18.3138,18.4752,18.189,18.1779,17.7589,21.5144,19.5133,Lta4h
ENSMUSG00000020017,2.3282,2.6707,2.3903,2.2601,3.071,4.1778,3.3917,8.0574,5.4936,Hal
ENSMUSG00000015890,0.4851,0,0.5038,0.8912,0.4897,0.399,0.5137,0.3718,0.4734,Amdhd1
ENSMUSG00000036168,0.2387,0.4303,0.1417,0.3132,0.2754,0.374,0.4815,0.5925,0.1597,Ccdc38
ENSMUSG00000020018,51.4929,52.811,58.964,47.9261,50.5991,54.785,48.7259,52.7999,45.2545,Snrpf
ENSMUSG00000097407,0.079,0,0,0,0,0,0,0,0.0616,4933408J17Rik
ENSMUSG00000111366,0,0,0,0,0,0,0,0,0,Gm47156
ENSMUSG00000020019,116.6677,116.0988,103.4307,128.7591,111.6621,131.9847,133.4644,89.1148,118.3072,Ntn4
ENSMUSG00000090159,0,0.3629,0.6571,0.2906,0.3194,0,0.1787,0.3234,0.494,Gm8580
ENSMUSG00000085723,2.1018,1.2983,1.5111,1.3366,0.816,1.5957,1.7349,0.8262,1.5145,Gm15915
ENSMUSG00000086891,0.6703,0.3845,0.5221,0.4618,0.1692,0.1838,0.2839,0.3425,0.3925,Gm15963
ENSMUSG00000090610,0.4155,0.6355,0.1438,0.6361,0.8388,0.7594,0.3129,0.5662,0.4325,Gm3571
ENSMUSG00000096598,0,0,0,0,0,0,0,0,0,Gm26239
ENSMUSG00000020020,0.2185,0.0835,0.1134,0.0669,0.0735,0.1597,0.1234,0.2233,0.0284,Usp44
