gene1	module1	X88	X89	X90	X92	X93	X94	X97	X99	X101	X103	X104	X105	X108	X109	X110	Gene.name	EntrezID	kMEblue	kMEbrown	kMEgreen	kMEgrey	kMEred	kMEturquoise	kMEyellow	degree	betweenness	closeness
ENSMUSG00000006517	turquoise	262	315	357	237	324	238	497	415	402	397	391	479	801	642	617	Mvd	192156	-0.685553659	-0.348985542	0.229468869	-0.409369631	-0.604501632	0.727484483	-0.212257172			
ENSMUSG00000015027	turquoise	194	187	212	270	233	261	494	420	351	420	348	462	424	531	484	Galns	50917	-0.932045438	-0.081172533	-0.431317121	0.099584779	0.001019234	0.941482181	-0.476111338			
ENSMUSG00000025279	turquoise	77	93	61	101	108	108	201	204	182	142	204	105	199	139	242	Dnase1l3	13421	-0.61342093	-0.035260202	-0.185746222	-0.034805466	0.062041656	0.658996747	-0.505228515			
ENSMUSG00000045201	turquoise	14	16	14	26	26	22	42	39	33	46	56	86	38	105	104	Lrrc3b	218763	-0.919701952	-0.154628331	-0.398243681	0.148757256	-0.109484792	0.885990137	-0.407143115			
ENSMUSG00000021775	turquoise	381	562	740	2209	2636	2471	4243	1915	2763	2989	2425	3108	1504	3144	5061	Nr1d2	353187	-0.663619383	0.186970222	-0.769079722	0.555023958	0.454086755	0.567524643	-0.152951695			
ENSMUSG00000021806	turquoise	338	415	300	359	327	326	618	837	561	553	794	826	855	1374	1062	Nid2	18074	-0.870747851	-0.246204685	-0.063909397	-0.200277541	-0.373682294	0.910199668	-0.508229176			
ENSMUSG00000021879	turquoise	529	458	354	622	582	465	1359	529	905	713	668	772	810	628	1376	Dnah12	110083	-0.489138138	-0.165192595	-0.359925659	0.244168342	0.244480737	0.476052192	-0.494410435			
ENSMUSG00000021994	turquoise	363	324	257	454	370	382	813	623	668	694	632	854	691	794	980	Wnt5a	22418	-0.942406007	-0.149989133	-0.397717645	0.103047015	0.01639402	0.951466788	-0.625788713			
ENSMUSG00000021922	turquoise	840	891	1606	1528	2375	818	2472	1468	1505	1358	1311	1849	1599	2463	2122	Itih4	16427	-0.443664578	-0.444588773	-0.371256194	0.360231343	-0.053236501	0.34019813	0.492103669			
ENSMUSG00000056234	turquoise	1210	1043	898	1381	1315	1112	2245	1544	1670	1648	1496	1655	1978	2206	2192	Ncoa4	27057	-0.90323038	-0.224459574	-0.349273432	0.120322748	-0.036797496	0.893743906	-0.448322604			
ENSMUSG00000041445	turquoise	609	650	619	1048	854	828	1614	1138	1135	1180	1231	1459	1448	1700	2223	Mmrn2	105450	-0.915379015	-0.097384971	-0.466473632	0.171365979	0.024832644	0.900857158	-0.463266035			
ENSMUSG00000021803	turquoise	9	13	13	9	21	12	37	133	123	148	67	155	174	108	152	Cdhr1	170677	-0.889531235	-0.272772441	-0.072941355	-0.216966191	-0.244155344	0.930492935	-0.535909644			
ENSMUSG00000050335	turquoise	2573	1845	2578	2106	2692	2654	4031	5472	3337	5209	4472	6930	5144	8238	5005	Lgals3	16854	-0.911976468	-0.151555716	-0.244615965	-0.027028811	-0.215145047	0.909930359	-0.376638561			
ENSMUSG00000072572	turquoise	141	104	139	137	169	156	205	275	139	231	256	354	223	423	279	Slc39a2	214922	-0.857974089	-0.110450521	-0.362160162	0.140127345	-0.121518412	0.826546066	-0.250963584			
ENSMUSG00000000957	turquoise	1611	1449	1337	1691	1291	1151	2271	2248	2275	1823	1874	2414	2887	2167	2553	Mmp14	17387	-0.695135025	-0.414797048	0.124708247	-0.337593404	-0.400041551	0.774678037	-0.452715676			
ENSMUSG00000022180	turquoise	242	237	310	262	235	217	452	382	376	372	439	542	403	578	500	Slc7a8	50934	-0.833732461	-0.301116731	-0.218942996	-0.03384394	-0.308162539	0.844373229	-0.306933502			
ENSMUSG00000002324	turquoise	10	4	3	26	14	14	58	30	12	41	9	32	20	34	57	Rec8	56739	-0.586465888	-0.046985588	-0.540703426	0.314665414	0.37663165	0.589696039	-0.471530717			
ENSMUSG00000022218	turquoise	103	84	115	103	121	194	182	183	129	158	164	215	246	175	198	Tgm1	21816	-0.640199473	0.38721455	-0.298908956	0.049933837	0.041431327	0.618220684	-0.288596123			
ENSMUSG00000022225	turquoise	54	55	64	37	31	73	150	937	628	961	915	752	708	1246	1217	Cma1	17228	-0.9204832	-0.22630968	-0.121355386	-0.210669498	-0.266350575	0.97004401	-0.634547918			
ENSMUSG00000061068	turquoise	92	100	162	88	59	117	251	1498	790	1373	1358	1092	862	1969	1658	Mcpt4	17227	-0.920072881	-0.243650526	-0.141163245	-0.194826502	-0.270751636	0.971030923	-0.603259643			
ENSMUSG00000040314	turquoise	2	2	6	0	1	1	2	13	16	21	21	20	9	38	25	Ctsg	13035	-0.882204851	-0.276929802	-0.061055906	-0.219808717	-0.423241362	0.907164242	-0.461979234			
ENSMUSG00000071347	turquoise	33	17	27	44	36	49	50	47	78	48	65	74	92	113	128	C1qtnf9	239126	-0.821305273	0.067291729	-0.188258827	-0.129749265	-0.243330662	0.788110247	-0.473947376			
ENSMUSG00000043157	turquoise	143	136	173	190	184	180	285	328	231	324	317	344	348	557	361	Arl11	219144	-0.907989419	-0.166292517	-0.313710435	0.024391904	-0.16909343	0.907507959	-0.352741175			
ENSMUSG00000021939	turquoise	10142	8765	9763	10895	11075	10299	18597	22248	16645	19979	18228	29005	22739	29862	24726	Ctsb	13030	-0.960891482	-0.214890219	-0.246522759	-0.044281493	-0.211779636	0.970209018	-0.454210812			
ENSMUSG00000059456	turquoise	751	633	687	1229	1020	954	1744	1106	1022	1175	1043	1315	1131	1392	1355	Ptk2b	19229	-0.664704492	0.064423874	-0.840238512	0.649930684	0.510330975	0.5873082	-0.115919726			
ENSMUSG00000034205	turquoise	512	420	363	385	355	309	664	573	803	638	567	639	1035	734	979	Loxl2	94352	-0.693561434	-0.389073323	0.317796489	-0.536939811	-0.564307436	0.77867554	-0.599785392			
ENSMUSG00000022074	turquoise	243	196	235	215	240	259	574	530	534	257	264	329	511	439	784	Tnfrsf10b	21933	-0.559972025	-0.04085876	0.221685886	-0.511816703	-0.430328662	0.625385504	-0.510957622			
ENSMUSG00000022094	turquoise	480	402	364	472	461	351	768	639	744	434	496	667	884	748	982	Slc39a14	213053	-0.721824593	-0.383646862	0.259428473	-0.46413006	-0.581497375	0.761635672	-0.435882833			
ENSMUSG00000021996	turquoise	1094	1021	1297	1273	1217	1264	2257	1638	1623	1567	1463	1786	1981	1987	2011	Esd	13885	-0.807325959	-0.036981842	-0.300791129	0.001425953	-0.152350003	0.812167248	-0.254058395			
ENSMUSG00000021998	turquoise	6083	5161	5772	7678	7981	6161	11790	7350	7798	8298	7198	9034	9369	10464	10647	Lcp1	18826	-0.765877135	-0.15835057	-0.603873544	0.466145026	0.161566859	0.67639523	0.027498121			
ENSMUSG00000022018	turquoise	1329	1395	2195	1671	1983	1654	3006	1835	2153	1262	2205	1832	2391	3210	2423	Rgcc	66214	-0.278673825	-0.040120869	-0.061398477	-0.034646985	-0.347726034	0.221312315	0.307709894			
ENSMUSG00000022123	turquoise	2169	2110	2414	3124	3685	2113	6223	2911	4245	3250	3077	3168	3840	3351	5640	Scel	64929	-0.471766001	-0.402269275	-0.450141206	0.385645568	0.20112247	0.402853941	0.103600453			
ENSMUSG00000025557	turquoise	64	79	106	118	182	111	162	118	123	149	138	191	126	186	207	Slc15a1	56643	-0.682541096	-0.04101557	-0.615472561	0.547626938	0.157893807	0.549650396	0.264700608			
ENSMUSG00000032925	turquoise	149	139	133	188	131	148	329	250	341	265	214	447	330	369	370	Itgbl1	223272	-0.872161366	-0.190827064	-0.196667645	-0.10581961	-0.210135199	0.891486477	-0.551581611			
ENSMUSG00000049723	turquoise	331	258	312	240	470	361	794	4479	1201	3697	2480	7509	2535	5988	2823	Mmp12	17381	-0.969206805	-0.249419539	-0.227911785	-0.064700362	-0.199137006	0.987067979	-0.510490929			
ENSMUSG00000043613	turquoise	286	209	130	121	123	167	370	356	474	434	341	571	554	444	595	Mmp3	17392	-0.776454588	-0.204491557	0.111163196	-0.361376762	-0.375272027	0.84340656	-0.730215332			
ENSMUSG00000005800	turquoise	65	57	118	103	112	63	197	82	64	137	104	154	133	158	166	Mmp8	17394	-0.508778736	-0.334324367	-0.484105063	0.375056016	0.079804456	0.459235776	0.12705739			
ENSMUSG00000036912	turquoise	85	128	147	121	213	111	184	229	211	204	219	245	184	256	243	Piwil4	330890	-0.786616917	-0.284290596	-0.309823224	0.197011295	-0.149788279	0.729773771	0.095953712			
ENSMUSG00000049307	turquoise	184	218	236	229	340	208	310	311	362	309	304	355	443	515	423	Fut4	14345	-0.784340756	-0.256996799	-0.089340664	-0.036359101	-0.376893672	0.728358625	0.065942853			
ENSMUSG00000043885	turquoise	911	788	733	1147	947	896	2013	1281	1519	1237	1285	1381	1665	1635	1867	Slc36a4	234967	-0.92092632	-0.203757322	-0.367509051	0.037740301	-0.009722027	0.939783201	-0.629031454			
ENSMUSG00000001348	turquoise	498	382	468	503	554	564	975	1169	841	1216	1239	1527	1188	1992	1455	Acp5	11433	-0.970309973	-0.168676329	-0.310656207	0.006227416	-0.163246015	0.971038743	-0.490386602			
ENSMUSG00000074472	turquoise	27	29	25	26	50	39	115	77	53	106	95	110	88	90	125	Zfp872	619310	-0.897044611	-0.169641461	-0.433634084	0.19135225	0.081319585	0.893989491	-0.495731577			
ENSMUSG00000031990	turquoise	176	153	141	194	153	170	346	233	262	224	258	286	350	436	426	Jam3	83964	-0.856851603	-0.153373132	-0.12001794	-0.189544277	-0.323673365	0.884055383	-0.606658317			
ENSMUSG00000031994	turquoise	1017	912	820	994	827	933	2104	1269	1550	1194	1201	1114	2108	1441	2066	Adamts8	30806	-0.568120838	-0.121193155	0.240769995	-0.550171014	-0.357162138	0.693626205	-0.805396732			
ENSMUSG00000016087	turquoise	1021	831	757	1081	775	845	1832	1560	1632	889	854	960	1763	1505	2107	Fli1	14247	-0.352477906	-0.115029407	0.388439557	-0.644045339	-0.460616839	0.467547409	-0.572984689			
ENSMUSG00000032122	turquoise	286	234	238	287	278	294	498	630	447	561	511	790	575	874	659	Slc37a2	56857	-0.949546509	-0.168726807	-0.269779198	-0.022421258	-0.177988631	0.959902354	-0.495507049			
ENSMUSG00000032024	turquoise	541	497	457	545	286	247	796	647	666	540	510	676	1152	681	731	Clmp	71566	-0.34267745	-0.57706493	0.405958442	-0.571200683	-0.518855934	0.487130424	-0.454626306			
ENSMUSG00000032013	turquoise	72	63	91	83	95	190	138	174	88	209	204	214	161	295	190	Trim29	72169	-0.7889407	0.244302752	-0.468476816	0.197441946	0.064180144	0.757653431	-0.337587712			
ENSMUSG00000032010	turquoise	325	303	329	371	419	593	851	401	544	539	468	487	542	596	1019	Usp2	53376	-0.524979143	0.525578655	-0.443643882	0.2226795	0.199249371	0.471140618	-0.356308838			
ENSMUSG00000066705	turquoise	323	274	300	388	205	324	506	349	584	334	381	523	511	471	639	Fxyd6	59095	-0.557299328	0.068856346	0.019166362	-0.332794609	-0.341611877	0.605824064	-0.58461814			
ENSMUSG00000032068	turquoise	2019	1661	1820	1778	2191	1751	3004	2149	2260	2464	2353	2802	3011	3915	3384	Plet1	76509	-0.775714744	-0.200322829	-0.139667437	-0.001587597	-0.343601198	0.735528179	-0.142019459			
ENSMUSG00000032053	turquoise	189	175	142	398	285	346	694	628	453	620	527	487	542	356	791	Pou2af1	18985	-0.71127479	0.033816826	-0.562538249	0.281651902	0.413576375	0.730156005	-0.562855579			
ENSMUSG00000032911	turquoise	579	588	416	564	518	456	1063	622	854	823	732	857	1081	845	1275	Cspg4	121021	-0.749087369	-0.323415303	0.002106302	-0.179116836	-0.255562934	0.804564199	-0.631362641			
ENSMUSG00000040722	turquoise	173	157	222	260	239	185	432	412	406	451	383	566	413	586	595	Scamp5	56807	-0.965457781	-0.293374097	-0.365718582	0.061362493	-0.130179911	0.961708247	-0.398670034			
ENSMUSG00000074280	turquoise	185	128	243	153	241	291	225	338	257	233	280	371	353	532	335	Gm6166	101056162	-0.716139019	0.153919287	-0.144043196	-0.085042269	-0.309721817	0.665903844	-0.097003159			
ENSMUSG00000038264	turquoise	1797	1770	2550	2462	1797	1692	4598	3171	3308	2423	3335	2900	3967	3788	3908	Sema7a	20361	-0.658291371	-0.389656383	-0.093898495	-0.234885378	-0.317157398	0.73047042	-0.37142587			
ENSMUSG00000032323	turquoise	17	18	21	18	19	16	80	97	52	128	88	83	73	88	109	Cyp11a1	13070	-0.875662829	-0.307184278	-0.294551877	-0.005329964	-0.042917596	0.930109269	-0.587851333			
ENSMUSG00000032334	turquoise	1731	1540	1162	1505	777	855	1857	2075	2048	1557	1516	2108	3021	2200	2292	Loxl1	16949	-0.440694501	-0.408616873	0.409908134	-0.591471313	-0.563166902	0.573696473	-0.551138103			
ENSMUSG00000025232	turquoise	2116	1794	2162	2233	2518	1951	3613	3156	3175	3115	2913	3690	4023	4678	4666	Hexa	15211	-0.938185976	-0.2875813	-0.163073318	-0.089026371	-0.344410313	0.926146418	-0.290681482			
ENSMUSG00000050721	turquoise	1128	905	829	1178	1025	1122	2245	1471	1542	1443	1350	1758	1816	1737	2473	Plekho2	102595	-0.892318883	-0.024284917	-0.310770425	-0.001358866	-0.033255273	0.9156281	-0.71419593			
ENSMUSG00000035284	turquoise	1964	1817	989	2408	2090	1762	3903	2025	2811	2286	2143	2535	2681	2728	3577	Vps13c	320528	-0.525806352	-0.064636267	-0.40329162	0.348630264	0.307890591	0.492714137	-0.458126994			
ENSMUSG00000032224	turquoise	252	174	209	252	227	194	568	334	539	403	387	340	570	411	708	Fam81a	76886	-0.729615411	-0.31405735	-0.031175095	-0.276235921	-0.229337955	0.784994703	-0.651605721			
ENSMUSG00000034593	turquoise	1060	878	661	1231	1078	1128	2275	2166	1996	2067	1961	2587	2236	2814	2681	Myo5a	17918	-0.951790419	-0.140006747	-0.337131765	0.033782338	-0.035484219	0.963804388	-0.628736385			
ENSMUSG00000032350	turquoise	3851	3561	2954	3082	3830	2876	5791	4500	5390	3808	3716	4099	6898	4951	6275	Gclc	14629	-0.518212146	-0.361913945	0.52935768	-0.59726893	-0.672991648	0.577506757	-0.289370916			
ENSMUSG00000046186	turquoise	54	56	45	69	58	120	174	316	244	295	278	435	306	514	397	Cd109	235505	-0.962793889	-0.079910616	-0.25162474	-0.088948348	-0.164578299	0.983067328	-0.62633073			
ENSMUSG00000032420	turquoise	1353	1642	2288	3461	2974	2246	7195	3600	4658	3758	3792	4056	4443	4362	5397	Nt5e	23959	-0.722839911	-0.19735838	-0.582885175	0.293912533	0.229715681	0.699540901	-0.238084709			
ENSMUSG00000032363	turquoise	73	95	85	130	114	89	166	231	152	221	233	326	171	397	327	Adamts7	108153	-0.936717264	-0.246835926	-0.372752989	0.121601677	-0.127545618	0.92715391	-0.372176598			
ENSMUSG00000032372	turquoise	555	461	680	994	734	713	1728	729	1024	877	990	998	1050	1081	1376	Plscr2	18828	-0.61361414	-0.035519248	-0.756204055	0.462285148	0.368497441	0.560034476	-0.237046831			
ENSMUSG00000046997	turquoise	11	18	13	27	19	19	50	50	47	42	59	73	64	68	72	Spsb4	211949	-0.928302377	-0.223821595	-0.3110229	0.002784953	-0.099083475	0.946263331	-0.553985846			
ENSMUSG00000037953	turquoise	8	10	5	7	13	17	15	68	64	65	81	54	78	82	82	A4gnt	333424	-0.911260057	-0.145385208	-0.136784835	-0.162921889	-0.21258123	0.938837461	-0.58375856			
ENSMUSG00000032537	turquoise	47	40	31	49	43	37	92	205	138	150	153	145	228	222	254	Ephb1	270190	-0.892618435	-0.2939829	-0.055469857	-0.256252582	-0.284736602	0.950987808	-0.62700679			
ENSMUSG00000091345	turquoise	91	68	83	115	64	63	200	100	172	119	155	130	190	134	320	Col6a5	665033	-0.547464082	-0.321541691	-0.022061804	-0.247750289	-0.231445291	0.613874139	-0.622478785			
ENSMUSG00000032595	turquoise	364	333	331	385	404	293	1006	574	775	682	546	584	901	613	997	Cdhr4	69398	-0.740616685	-0.408476704	-0.06077939	-0.200970734	-0.166847547	0.803769416	-0.580907432			
ENSMUSG00000032492	turquoise	61	51	66	82	40	45	122	120	175	116	121	157	177	165	167	Pth1r	19228	-0.819151495	-0.347036201	-0.033697291	-0.30834857	-0.351332234	0.881917098	-0.595641142			
ENSMUSG00000032496	turquoise	853	616	641	830	691	1046	2255	1131	1802	1525	1078	1380	1767	1112	2446	Ltf	17002	-0.614098095	0.143160067	-0.183524439	-0.1365287	0.060440213	0.661524786	-0.761518473			
ENSMUSG00000045594	turquoise	474	424	395	590	626	507	993	745	770	696	674	805	824	867	1038	Glb1	12091	-0.957705704	-0.152145518	-0.473974789	0.233267548	0.064775231	0.919138308	-0.365695087			
ENSMUSG00000032440	turquoise	8155	6870	6787	10421	8482	8278	16374	11617	13128	11684	11518	12737	14569	14620	15675	Tgfbr2	21813	-0.940990442	-0.154531236	-0.426496055	0.098202269	0.028721732	0.947552102	-0.556515052			
ENSMUSG00000052336	turquoise	175	186	182	302	280	147	342	269	240	408	305	370	361	248	309	Cx3cr1	13051	-0.559100058	-0.422391226	-0.52014029	0.475382661	0.318562492	0.533121229	0.021407084			
ENSMUSG00000036814	turquoise	114	123	95	167	214	149	286	255	237	244	275	358	235	389	275	Slc6a20a	102680	-0.920489756	-0.166590528	-0.506897228	0.307102234	0.059253801	0.862670099	-0.267243266			
ENSMUSG00000025804	turquoise	160	137	203	164	177	137	324	211	199	261	285	341	309	320	324	Ccr1	12768	-0.802484625	-0.347374104	-0.298275071	0.082098127	-0.18622894	0.796723634	-0.240482438			
ENSMUSG00000049103	turquoise	539	390	408	778	505	510	1235	567	662	869	763	831	808	600	940	Ccr2	12772	-0.486688517	-0.092227674	-0.740637534	0.558356299	0.615960184	0.481238682	-0.427321337			
ENSMUSG00000079227	turquoise	170	112	134	157	160	115	291	234	224	357	309	470	307	319	400	Ccr5	12774	-0.890816164	-0.329962426	-0.353590257	0.12446813	-0.057048244	0.888171801	-0.453278523			
ENSMUSG00000034614	turquoise	386	293	369	677	560	541	975	498	551	656	608	671	543	664	872	Pik3ip1	216505	-0.569709599	0.166797089	-0.945365371	0.768217861	0.642870059	0.466826225	-0.101468109			
ENSMUSG00000034394	turquoise	95	76	116	161	149	80	265	165	201	226	177	229	195	101	340	Lif	16878	-0.548427758	-0.359196038	-0.445989987	0.299751105	0.254038762	0.539687931	-0.193697205			
ENSMUSG00000020473	turquoise	2903	2290	2317	2945	2589	2575	5826	4344	5008	4114	4017	4312	5089	4796	6002	Aebp1	11568	-0.903171614	-0.228802627	-0.175627546	-0.166553241	-0.173724913	0.954565834	-0.697097543			
ENSMUSG00000041046	turquoise	97	88	131	58	57	63	177	261	135	114	162	207	210	283	279	Ramp3	56089	-0.721685509	-0.316898054	0.156271569	-0.4402426	-0.562523806	0.803505571	-0.474534069			
ENSMUSG00000020176	turquoise	1368	1211	1074	1179	922	867	1964	1388	1770	1216	1288	1472	2241	1880	2326	Grb10	14783	-0.48123541	-0.435581634	0.536310523	-0.718176289	-0.774421342	0.600249433	-0.549677768			
ENSMUSG00000086584	turquoise	0	1	1	4	0	2	6	9	2	8	21	16	5	31	32	Gm12002	100503630	-0.819161339	-0.127197871	-0.358359124	0.042849898	-0.09588974	0.84377352	-0.556139669			
ENSMUSG00000020120	turquoise	1401	1112	1235	1810	1752	1518	3142	2275	1898	2333	2335	2354	2611	3326	2881	Plek	56193	-0.896234545	-0.161427104	-0.522138596	0.245541884	0.093914749	0.874408942	-0.38099048			
ENSMUSG00000032740	turquoise	852	728	526	839	791	688	1455	1113	1388	1108	1151	1160	1498	1541	1689	Ccdc88a	108686	-0.875063208	-0.269016099	-0.087766891	-0.15932525	-0.239756959	0.905096506	-0.636817075			
ENSMUSG00000020303	turquoise	89	77	74	123	78	88	203	195	189	190	189	198	223	204	253	Stc2	20856	-0.900598264	-0.238742112	-0.273316336	-0.072070274	-0.068780958	0.955207437	-0.676938828			
ENSMUSG00000020300	turquoise	2468	2168	2022	2829	2428	2184	4573	3599	4398	2289	2284	2877	4145	3995	5546	Cpeb4	67579	-0.504766009	-0.16526501	0.276920973	-0.503776391	-0.492473295	0.557764402	-0.409317745			
ENSMUSG00000040711	turquoise	1021	900	665	858	846	730	1418	1344	1349	1124	1279	1456	1719	1690	1760	Sh3pxd2b	268396	-0.829127914	-0.32510843	0.075483176	-0.279346973	-0.419616852	0.875366173	-0.548881033			
ENSMUSG00000002699	turquoise	317	256	310	398	406	349	705	489	413	518	457	561	558	586	673	Lcp2	16822	-0.888685572	-0.131041435	-0.586441764	0.329117384	0.16627116	0.856171288	-0.301897988			
ENSMUSG00000020143	turquoise	941	808	742	1494	1253	1266	2384	1393	1438	1592	1320	1455	1455	1579	1798	Dock2	94176	-0.61961634	0.17461545	-0.848096644	0.647091464	0.652566658	0.560021612	-0.285208113			
ENSMUSG00000020326	turquoise	3346	2551	2236	2775	2621	3047	5348	4595	5632	4547	3777	4549	6088	5056	6832	Ccng1	12450	-0.823767795	-0.057908842	0.045193349	-0.354250281	-0.299028886	0.882779054	-0.741015726			
ENSMUSG00000057098	turquoise	389	304	262	586	387	459	788	458	549	585	555	563	514	589	799	Ebf1	13591	-0.646893227	0.16698654	-0.763714917	0.532039681	0.524388466	0.609259704	-0.495623543			
ENSMUSG00000020340	turquoise	657	624	502	928	807	823	1674	1133	1185	1125	973	1157	1234	1149	1325	Cyfip2	76884	-0.805086761	0.022710255	-0.572446221	0.303293417	0.343519002	0.800055905	-0.520018464			
ENSMUSG00000020399	turquoise	209	173	206	254	244	239	361	311	285	318	318	380	339	467	481	Havcr2	171285	-0.914998329	-0.054890594	-0.425260284	0.159324093	-0.087383038	0.877955072	-0.312905327			
ENSMUSG00000058163	turquoise	61	49	39	55	80	59	109	97	109	142	88	159	101	157	147	Gm5431	432555	-0.928415599	-0.169882993	-0.357254084	0.151652553	-0.05048738	0.892859186	-0.392213751			
ENSMUSG00000040283	turquoise	47	70	74	72	66	53	126	460	133	312	451	575	326	1070	920	Btnl9	237754	-0.915309489	-0.26925713	-0.17678091	-0.107791696	-0.299724771	0.939145487	-0.492287253			
ENSMUSG00000036545	turquoise	969	823	772	957	821	802	1575	1567	1661	1448	1410	2106	1980	1974	2046	Adamts2	216725	-0.919353005	-0.268448528	-0.091956253	-0.198685726	-0.313277122	0.955274902	-0.573130458			
ENSMUSG00000020334	turquoise	19	24	24	47	31	28	83	102	64	79	67	75	72	114	85	Slc22a4	30805	-0.890783793	-0.258389816	-0.367827446	0.040737082	-0.014882157	0.926348313	-0.498448995			
ENSMUSG00000018339	turquoise	12504	10587	12694	14923	8821	9774	21809	15047	21850	14778	15540	15924	23563	20067	24797	Gpx3	14778	-0.593194908	-0.342086637	0.17659857	-0.515901583	-0.494269916	0.701439612	-0.602510796			
